,trace_id,flight,departure_date,price,timestamp
21,8,TSF_SUF,2022-08-15,43.0,2022-08-06 22:40:00
23,20,TSF_SUF,2022-08-27,34.0,2022-08-06 22:40:00
24,21,TSF_SUF,2022-08-28,12.0,2022-08-06 22:40:00
0,11,SUF_TSF,2022-08-19,99.0,2022-08-06 22:40:00
1,22,SUF_TSF,2022-08-30,93.0,2022-08-06 22:40:00
3,23,SUF_TSF,2022-08-31,90.0,2022-08-06 22:40:00
9,18,SUF_TSF,2022-08-26,93.0,2022-08-06 22:40:00
11,0,SUF_TSF,2022-08-08,93.0,2022-08-06 22:40:00
12,1,SUF_TSF,2022-08-09,99.0,2022-08-06 22:40:00
13,2,SUF_TSF,2022-08-10,58.0,2022-08-06 22:40:00
14,3,SUF_TSF,2022-08-11,90.0,2022-08-06 22:40:00
15,4,SUF_TSF,2022-08-12,80.0,2022-08-06 22:40:00
16,5,SUF_TSF,2022-08-13,63.0,2022-08-06 22:40:00
17,6,SUF_TSF,2022-08-14,99.0,2022-08-06 22:40:00
18,7,SUF_TSF,2022-08-15,88.0,2022-08-06 22:40:00
0,22,TSF_BDS,2022-08-29,20.0,2022-08-06 22:40:00
1,23,TSF_BDS,2022-08-30,33.0,2022-08-06 22:40:00
2,24,TSF_BDS,2022-08-31,29.0,2022-08-06 22:40:00
3,10,TSF_BDS,2022-08-17,68.0,2022-08-06 22:40:00
4,11,TSF_BDS,2022-08-18,24.0,2022-08-06 22:40:00
5,12,TSF_BDS,2022-08-19,61.0,2022-08-06 22:40:00
6,13,TSF_BDS,2022-08-20,63.0,2022-08-06 22:40:00
7,14,TSF_BDS,2022-08-21,40.0,2022-08-06 22:40:00
8,15,TSF_BDS,2022-08-22,31.0,2022-08-06 22:40:00
9,16,TSF_BDS,2022-08-23,20.0,2022-08-06 22:40:00
10,17,TSF_BDS,2022-08-24,20.0,2022-08-06 22:40:00
11,18,TSF_BDS,2022-08-25,33.0,2022-08-06 22:40:00
12,19,TSF_BDS,2022-08-26,21.0,2022-08-06 22:40:00
20,7,TSF_BDS,2022-08-14,63.0,2022-08-06 22:40:00
21,8,TSF_BDS,2022-08-15,43.0,2022-08-06 22:40:00
23,20,TSF_BDS,2022-08-27,38.0,2022-08-06 22:40:00
24,21,TSF_BDS,2022-08-28,33.0,2022-08-06 22:40:00
1,23,BDS_TSF,2022-08-30,71.0,2022-08-06 22:40:00
4,11,BDS_TSF,2022-08-18,71.0,2022-08-06 22:40:00
7,14,BDS_TSF,2022-08-21,91.0,2022-08-06 22:40:00
8,15,BDS_TSF,2022-08-22,99.0,2022-08-06 22:40:00
9,16,BDS_TSF,2022-08-23,80.0,2022-08-06 22:40:00
10,17,BDS_TSF,2022-08-24,93.0,2022-08-06 22:40:00
11,18,BDS_TSF,2022-08-25,74.0,2022-08-06 22:40:00
13,1,BDS_TSF,2022-08-08,85.0,2022-08-06 22:40:00
14,2,BDS_TSF,2022-08-09,29.0,2022-08-06 22:40:00
15,3,BDS_TSF,2022-08-10,61.0,2022-08-06 22:40:00
16,4,BDS_TSF,2022-08-11,63.0,2022-08-06 22:40:00
17,5,BDS_TSF,2022-08-12,71.0,2022-08-06 22:40:00
19,7,BDS_TSF,2022-08-14,93.0,2022-08-06 22:40:00
20,8,BDS_TSF,2022-08-15,66.0,2022-08-06 22:40:00
21,9,BDS_TSF,2022-08-16,63.0,2022-08-06 22:40:00
23,21,BDS_TSF,2022-08-28,73.0,2022-08-06 22:40:00
0,22,TSF_SBZ,2022-08-31,11.0,2022-08-06 22:40:00
1,13,TSF_SBZ,2022-08-20,27.0,2022-08-06 22:40:00
2,16,TSF_SBZ,2022-08-24,11.0,2022-08-06 22:40:00
3,18,TSF_SBZ,2022-08-27,11.0,2022-08-06 22:40:00
4,2,TSF_SBZ,2022-08-10,98.0,2022-08-06 22:40:00
0,12,SBZ_TSF,2022-08-24,13.0,2022-08-06 22:40:00
1,13,SBZ_TSF,2022-08-27,48.0,2022-08-06 22:40:00
2,16,SBZ_TSF,2022-08-31,12.0,2022-08-06 22:40:00
3,3,SBZ_TSF,2022-08-10,21.0,2022-08-06 22:40:00
4,5,SBZ_TSF,2022-08-13,47.0,2022-08-06 22:40:00
5,6,SBZ_TSF,2022-08-17,34.0,2022-08-06 22:40:00
6,9,SBZ_TSF,2022-08-20,46.0,2022-08-06 22:40:00
0,22,TSF_OTP,2022-08-25,25.0,2022-08-06 22:40:00
1,23,TSF_OTP,2022-08-26,25.0,2022-08-06 22:40:00
2,24,TSF_OTP,2022-08-27,25.0,2022-08-06 22:40:00
3,25,TSF_OTP,2022-08-28,25.0,2022-08-06 22:40:00
4,26,TSF_OTP,2022-08-29,25.0,2022-08-06 22:40:00
5,27,TSF_OTP,2022-08-30,11.0,2022-08-06 22:40:00
6,28,TSF_OTP,2022-08-31,25.0,2022-08-06 22:40:00
7,10,TSF_OTP,2022-08-17,78.0,2022-08-06 22:40:00
8,11,TSF_OTP,2022-08-18,80.0,2022-08-06 22:40:00
9,12,TSF_OTP,2022-08-19,63.0,2022-08-06 22:40:00
10,14,TSF_OTP,2022-08-20,80.0,2022-08-06 22:40:00
11,16,TSF_OTP,2022-08-21,70.0,2022-08-06 22:40:00
12,18,TSF_OTP,2022-08-22,65.0,2022-08-06 22:40:00
20,7,TSF_OTP,2022-08-14,94.0,2022-08-06 22:40:00
23,20,TSF_OTP,2022-08-23,65.0,2022-08-06 22:40:00
24,21,TSF_OTP,2022-08-24,60.0,2022-08-06 22:40:00
0,22,OTP_TSF,2022-08-25,89.0,2022-08-06 22:40:00
1,23,OTP_TSF,2022-08-26,99.0,2022-08-06 22:40:00
2,24,OTP_TSF,2022-08-27,71.0,2022-08-06 22:40:00
3,25,OTP_TSF,2022-08-28,80.0,2022-08-06 22:40:00
4,26,OTP_TSF,2022-08-29,65.0,2022-08-06 22:40:00
5,27,OTP_TSF,2022-08-30,55.0,2022-08-06 22:40:00
6,28,OTP_TSF,2022-08-31,55.0,2022-08-06 22:40:00
7,10,OTP_TSF,2022-08-16,78.0,2022-08-06 22:40:00
8,11,OTP_TSF,2022-08-17,65.0,2022-08-06 22:40:00
9,12,OTP_TSF,2022-08-18,71.0,2022-08-06 22:40:00
10,13,OTP_TSF,2022-08-19,80.0,2022-08-06 22:40:00
14,19,OTP_TSF,2022-08-23,99.0,2022-08-06 22:40:00
15,0,OTP_TSF,2022-08-07,65.0,2022-08-06 22:40:00
16,1,OTP_TSF,2022-08-08,65.0,2022-08-06 22:40:00
17,2,OTP_TSF,2022-08-09,61.0,2022-08-06 22:40:00
18,3,OTP_TSF,2022-08-10,24.0,2022-08-06 22:40:00
19,4,OTP_TSF,2022-08-11,45.0,2022-08-06 22:40:00
20,6,OTP_TSF,2022-08-12,90.0,2022-08-06 22:40:00
21,7,OTP_TSF,2022-08-13,80.0,2022-08-06 22:40:00
22,8,OTP_TSF,2022-08-14,74.0,2022-08-06 22:40:00
23,9,OTP_TSF,2022-08-15,79.0,2022-08-06 22:40:00
24,21,OTP_TSF,2022-08-24,82.0,2022-08-06 22:40:00
0,22,TSF_SCV,2022-08-29,22.0,2022-08-06 22:40:00
3,18,TSF_SCV,2022-08-25,15.0,2022-08-06 22:40:00
2,17,SCV_TSF,2022-08-25,53.0,2022-08-06 22:40:00
3,1,SCV_TSF,2022-08-08,70.0,2022-08-06 22:40:00
4,4,SCV_TSF,2022-08-11,98.0,2022-08-06 22:40:00
6,20,SCV_TSF,2022-08-29,92.0,2022-08-06 22:40:00
0,23,TSF_CLJ,2022-08-30,28.0,2022-08-06 22:40:00
1,13,TSF_CLJ,2022-08-20,50.0,2022-08-06 22:40:00
2,16,TSF_CLJ,2022-08-23,25.0,2022-08-06 22:40:00
6,20,TSF_CLJ,2022-08-27,25.0,2022-08-06 22:40:00
1,14,CLJ_TSF,2022-08-27,80.0,2022-08-06 22:40:00
2,18,CLJ_TSF,2022-08-30,65.0,2022-08-06 22:40:00
3,2,CLJ_TSF,2022-08-09,70.0,2022-08-06 22:40:00
4,3,CLJ_TSF,2022-08-13,55.0,2022-08-06 22:40:00
5,6,CLJ_TSF,2022-08-16,71.0,2022-08-06 22:40:00
6,9,CLJ_TSF,2022-08-20,89.0,2022-08-06 22:40:00
0,23,TSF_IAS,2022-08-26,90.0,2022-08-06 22:40:00
2,30,TSF_IAS,2022-08-31,80.0,2022-08-06 22:40:00
10,21,TSF_IAS,2022-08-24,81.0,2022-08-06 22:40:00
0,23,TSF_SOF,2022-08-29,14.0,2022-08-06 22:40:00
1,13,TSF_SOF,2022-08-19,16.0,2022-08-06 22:40:00
2,14,TSF_SOF,2022-08-20,13.0,2022-08-06 22:40:00
3,16,TSF_SOF,2022-08-22,13.0,2022-08-06 22:40:00
8,20,TSF_SOF,2022-08-26,13.0,2022-08-06 22:40:00
9,21,TSF_SOF,2022-08-27,14.0,2022-08-06 22:40:00
0,22,SOF_TSF,2022-08-26,72.0,2022-08-06 22:41:00
6,1,SOF_TSF,2022-08-08,86.0,2022-08-06 22:41:00
8,7,SOF_TSF,2022-08-13,22.0,2022-08-06 22:41:00
9,9,SOF_TSF,2022-08-15,76.0,2022-08-06 22:41:00
0,23,TSF_BLL,2022-08-28,13.0,2022-08-06 22:41:00
1,24,TSF_BLL,2022-08-29,15.0,2022-08-06 22:41:00
2,13,TSF_BLL,2022-08-19,88.0,2022-08-06 22:41:00
3,15,TSF_BLL,2022-08-21,58.0,2022-08-06 22:41:00
4,17,TSF_BLL,2022-08-22,18.0,2022-08-06 22:41:00
8,9,TSF_BLL,2022-08-15,91.0,2022-08-06 22:41:00
9,21,TSF_BLL,2022-08-26,13.0,2022-08-06 22:41:00
0,12,BLL_TSF,2022-08-21,24.0,2022-08-06 22:41:00
1,13,BLL_TSF,2022-08-22,14.0,2022-08-06 22:41:00
2,16,BLL_TSF,2022-08-26,60.0,2022-08-06 22:41:00
3,18,BLL_TSF,2022-08-28,19.0,2022-08-06 22:41:00
4,19,BLL_TSF,2022-08-29,13.0,2022-08-06 22:41:00
5,1,BLL_TSF,2022-08-08,39.0,2022-08-06 22:41:00
6,5,BLL_TSF,2022-08-12,19.0,2022-08-06 22:41:00
7,7,BLL_TSF,2022-08-14,14.0,2022-08-06 22:41:00
8,8,BLL_TSF,2022-08-15,14.0,2022-08-06 22:41:00
9,10,BLL_TSF,2022-08-19,63.0,2022-08-06 22:41:00
0,22,TSF_MLA,2022-08-27,20.0,2022-08-06 22:41:00
1,23,TSF_MLA,2022-08-28,26.0,2022-08-06 22:41:00
2,24,TSF_MLA,2022-08-29,17.0,2022-08-06 22:41:00
3,25,TSF_MLA,2022-08-30,15.0,2022-08-06 22:41:00
4,26,TSF_MLA,2022-08-31,15.0,2022-08-06 22:41:00
6,11,TSF_MLA,2022-08-17,45.0,2022-08-06 22:41:00
7,12,TSF_MLA,2022-08-18,18.0,2022-08-06 22:41:00
8,13,TSF_MLA,2022-08-19,21.0,2022-08-06 22:41:00
9,14,TSF_MLA,2022-08-20,15.0,2022-08-06 22:41:00
10,15,TSF_MLA,2022-08-21,30.0,2022-08-06 22:41:00
11,17,TSF_MLA,2022-08-22,52.0,2022-08-06 22:41:00
12,18,TSF_MLA,2022-08-23,18.0,2022-08-06 22:41:00
13,19,TSF_MLA,2022-08-24,16.0,2022-08-06 22:41:00
16,2,TSF_MLA,2022-08-10,90.0,2022-08-06 22:41:00
17,3,TSF_MLA,2022-08-11,50.0,2022-08-06 22:41:00
18,4,TSF_MLA,2022-08-12,72.0,2022-08-06 22:41:00
22,20,TSF_MLA,2022-08-25,15.0,2022-08-06 22:41:00
23,21,TSF_MLA,2022-08-26,15.0,2022-08-06 22:41:00
4,27,MLA_TSF,2022-08-28,99.0,2022-08-06 22:41:00
5,28,MLA_TSF,2022-08-29,95.0,2022-08-06 22:41:00
6,29,MLA_TSF,2022-08-30,76.0,2022-08-06 22:41:00
7,30,MLA_TSF,2022-08-31,69.0,2022-08-06 22:41:00
15,0,MLA_TSF,2022-08-07,58.0,2022-08-06 22:41:00
17,2,MLA_TSF,2022-08-09,64.0,2022-08-06 22:41:00
18,3,MLA_TSF,2022-08-10,66.0,2022-08-06 22:41:00
0,24,TSF_FEZ,2022-08-30,15.0,2022-08-06 22:41:00
1,10,TSF_FEZ,2022-08-16,99.0,2022-08-06 22:41:00
2,14,TSF_FEZ,2022-08-20,28.0,2022-08-06 22:41:00
3,17,TSF_FEZ,2022-08-23,15.0,2022-08-06 22:41:00
6,21,TSF_FEZ,2022-08-27,15.0,2022-08-06 22:41:00
0,22,TSF_RAK,2022-08-28,83.0,2022-08-06 22:41:00
1,25,TSF_RAK,2022-08-31,20.0,2022-08-06 22:41:00
3,15,TSF_RAK,2022-08-21,80.0,2022-08-06 22:41:00
4,18,TSF_RAK,2022-08-24,25.0,2022-08-06 22:41:00
0,23,TSF_SKG,2022-08-28,15.0,2022-08-06 22:41:00
1,26,TSF_SKG,2022-08-31,15.0,2022-08-06 22:41:00
4,19,TSF_SKG,2022-08-24,15.0,2022-08-06 22:41:00
6,3,TSF_SKG,2022-08-10,86.0,2022-08-06 22:41:00
1,26,SKG_TSF,2022-08-31,73.0,2022-08-06 22:41:00
0,24,TSF_CFU,2022-08-31,18.0,2022-08-06 22:41:00
1,10,TSF_CFU,2022-08-17,42.0,2022-08-06 22:41:00
2,17,TSF_CFU,2022-08-24,18.0,2022-08-06 22:41:00
3,3,TSF_CFU,2022-08-10,99.0,2022-08-06 22:41:00
1,10,CFU_TSF,2022-08-17,82.0,2022-08-06 22:41:00
0,22,TSF_CHQ,2022-08-29,20.0,2022-08-06 22:41:00
1,12,TSF_CHQ,2022-08-19,73.0,2022-08-06 22:41:00
2,15,TSF_CHQ,2022-08-22,20.0,2022-08-06 22:41:00
3,19,TSF_CHQ,2022-08-26,20.0,2022-08-06 22:41:00
6,8,TSF_CHQ,2022-08-15,83.0,2022-08-06 22:41:00
4,1,CHQ_TSF,2022-08-08,46.0,2022-08-06 22:41:00
5,5,CHQ_TSF,2022-08-12,93.0,2022-08-06 22:41:00
0,23,TSF_KGS,2022-08-29,20.0,2022-08-06 22:41:00
1,13,TSF_KGS,2022-08-19,26.0,2022-08-06 22:41:00
2,16,TSF_KGS,2022-08-22,20.0,2022-08-06 22:41:00
6,20,TSF_KGS,2022-08-26,20.0,2022-08-06 22:41:00
4,1,KGS_TSF,2022-08-08,47.0,2022-08-06 22:42:00
5,5,KGS_TSF,2022-08-12,34.0,2022-08-06 22:42:00
6,8,KGS_TSF,2022-08-15,21.0,2022-08-06 22:42:00
0,22,TSF_IBZ,2022-08-27,30.0,2022-08-06 22:42:00
1,25,TSF_IBZ,2022-08-30,20.0,2022-08-06 22:42:00
2,11,TSF_IBZ,2022-08-16,67.0,2022-08-06 22:42:00
3,13,TSF_IBZ,2022-08-18,66.0,2022-08-06 22:42:00
4,15,TSF_IBZ,2022-08-20,27.0,2022-08-06 22:42:00
5,18,TSF_IBZ,2022-08-23,20.0,2022-08-06 22:42:00
9,20,TSF_IBZ,2022-08-25,24.0,2022-08-06 22:42:00
5,2,IBZ_TSF,2022-08-09,37.0,2022-08-06 22:42:00
6,4,IBZ_TSF,2022-08-11,25.0,2022-08-06 22:42:00
0,22,TSF_PMI,2022-08-26,19.0,2022-08-06 22:42:00
1,25,TSF_PMI,2022-08-29,23.0,2022-08-06 22:42:00
2,27,TSF_PMI,2022-08-31,15.0,2022-08-06 22:42:00
4,12,TSF_PMI,2022-08-17,90.0,2022-08-06 22:42:00
5,15,TSF_PMI,2022-08-19,82.0,2022-08-06 22:42:00
6,18,TSF_PMI,2022-08-22,68.0,2022-08-06 22:42:00
10,20,TSF_PMI,2022-08-24,19.0,2022-08-06 22:42:00
6,1,PMI_TSF,2022-08-08,36.0,2022-08-06 22:42:00
7,3,PMI_TSF,2022-08-10,68.0,2022-08-06 22:42:00
9,8,PMI_TSF,2022-08-15,79.0,2022-08-06 22:42:00
0,22,TSF_AGP,2022-08-24,57.0,2022-08-06 22:42:00
1,25,TSF_AGP,2022-08-26,52.0,2022-08-06 22:42:00
2,28,TSF_AGP,2022-08-28,24.0,2022-08-06 22:42:00
3,29,TSF_AGP,2022-08-29,52.0,2022-08-06 22:42:00
4,31,TSF_AGP,2022-08-31,25.0,2022-08-06 22:42:00
7,14,TSF_AGP,2022-08-17,94.0,2022-08-06 22:42:00
9,18,TSF_AGP,2022-08-21,79.0,2022-08-06 22:42:00
13,20,TSF_AGP,2022-08-22,69.0,2022-08-06 22:42:00
12,5,AGP_TSF,2022-08-10,71.0,2022-08-06 22:42:00
0,12,TSF_ACE,2022-08-19,81.0,2022-08-06 22:42:00
1,19,TSF_ACE,2022-08-26,26.0,2022-08-06 22:42:00
0,24,TSF_VLC,2022-08-30,59.0,2022-08-06 22:42:00
1,26,TSF_VLC,2022-08-31,59.0,2022-08-06 22:42:00
2,10,TSF_VLC,2022-08-17,63.0,2022-08-06 22:42:00
3,11,TSF_VLC,2022-08-18,42.0,2022-08-06 22:42:00
4,13,TSF_VLC,2022-08-20,86.0,2022-08-06 22:42:00
5,16,TSF_VLC,2022-08-23,34.0,2022-08-06 22:42:00
6,17,TSF_VLC,2022-08-24,54.0,2022-08-06 22:42:00
7,19,TSF_VLC,2022-08-25,45.0,2022-08-06 22:42:00
9,3,TSF_VLC,2022-08-10,87.0,2022-08-06 22:42:00
10,4,TSF_VLC,2022-08-11,75.0,2022-08-06 22:42:00
13,21,TSF_VLC,2022-08-27,50.0,2022-08-06 22:42:00
0,24,VLC_TSF,2022-08-30,80.0,2022-08-06 22:43:00
6,18,VLC_TSF,2022-08-24,87.0,2022-08-06 22:43:00
8,2,VLC_TSF,2022-08-09,64.0,2022-08-06 22:43:00
9,3,VLC_TSF,2022-08-10,90.0,2022-08-06 22:43:00
10,4,VLC_TSF,2022-08-11,74.0,2022-08-06 22:43:00
11,6,VLC_TSF,2022-08-13,93.0,2022-08-06 22:43:00
0,22,TSF_SVQ,2022-08-29,76.0,2022-08-06 22:43:00
5,4,TSF_SVQ,2022-08-12,97.0,2022-08-06 22:43:00
4,1,SVQ_TSF,2022-08-08,45.0,2022-08-06 22:43:00
5,5,SVQ_TSF,2022-08-12,49.0,2022-08-06 22:43:00
6,8,SVQ_TSF,2022-08-15,69.0,2022-08-06 22:43:00
0,13,TSF_ALC,2022-08-21,64.0,2022-08-06 22:43:00
1,17,TSF_ALC,2022-08-25,41.0,2022-08-06 22:43:00
3,6,TSF_ALC,2022-08-14,68.0,2022-08-06 22:43:00
4,20,TSF_ALC,2022-08-28,92.0,2022-08-06 22:43:00
5,10,TSF_ALC,2022-08-18,68.0,2022-08-06 22:43:00
3,21,TSF_TFS,2022-08-27,45.0,2022-08-06 22:43:00
2,2,TFS_TSF,2022-08-09,86.0,2022-08-06 22:43:00
0,24,TSF_POZ,2022-08-31,21.0,2022-08-06 22:43:00
1,10,TSF_POZ,2022-08-17,49.0,2022-08-06 22:43:00
2,14,TSF_POZ,2022-08-21,40.0,2022-08-06 22:43:00
3,17,TSF_POZ,2022-08-24,52.0,2022-08-06 22:43:00
6,21,TSF_POZ,2022-08-28,21.0,2022-08-06 22:43:00
0,22,POZ_TSF,2022-08-31,24.0,2022-08-06 22:43:00
1,13,POZ_TSF,2022-08-21,47.0,2022-08-06 22:43:00
2,15,POZ_TSF,2022-08-24,41.0,2022-08-06 22:43:00
3,19,POZ_TSF,2022-08-28,19.0,2022-08-06 22:43:00
4,2,POZ_TSF,2022-08-10,20.0,2022-08-06 22:43:00
5,6,POZ_TSF,2022-08-14,35.0,2022-08-06 22:43:00
6,9,POZ_TSF,2022-08-17,35.0,2022-08-06 22:43:00
0,24,TSF_KRK,2022-08-31,30.0,2022-08-06 22:43:00
1,10,TSF_KRK,2022-08-17,80.0,2022-08-06 22:43:00
2,13,TSF_KRK,2022-08-20,91.0,2022-08-06 22:43:00
3,17,TSF_KRK,2022-08-24,53.0,2022-08-06 22:43:00
6,20,TSF_KRK,2022-08-27,41.0,2022-08-06 22:43:00
0,22,KRK_TSF,2022-08-27,76.0,2022-08-06 22:44:00
1,27,KRK_TSF,2022-08-31,46.0,2022-08-06 22:44:00
2,11,KRK_TSF,2022-08-17,56.0,2022-08-06 22:44:00
4,19,KRK_TSF,2022-08-24,63.0,2022-08-06 22:44:00
5,3,KRK_TSF,2022-08-10,56.0,2022-08-06 22:44:00
6,6,KRK_TSF,2022-08-13,87.0,2022-08-06 22:44:00
0,22,TSF_WRO,2022-08-26,42.0,2022-08-06 22:44:00
1,23,TSF_WRO,2022-08-27,50.0,2022-08-06 22:44:00
2,25,TSF_WRO,2022-08-29,34.0,2022-08-06 22:44:00
3,26,TSF_WRO,2022-08-30,42.0,2022-08-06 22:44:00
5,12,TSF_WRO,2022-08-16,82.0,2022-08-06 22:44:00
6,15,TSF_WRO,2022-08-19,42.0,2022-08-06 22:44:00
7,16,TSF_WRO,2022-08-20,77.0,2022-08-06 22:44:00
8,18,TSF_WRO,2022-08-22,31.0,2022-08-06 22:44:00
9,19,TSF_WRO,2022-08-23,45.0,2022-08-06 22:44:00
13,8,TSF_WRO,2022-08-13,98.0,2022-08-06 22:44:00
0,22,WRO_TSF,2022-08-29,20.0,2022-08-06 22:44:00
1,12,WRO_TSF,2022-08-19,56.0,2022-08-06 22:44:00
2,23,WRO_TSF,2022-08-30,32.0,2022-08-06 22:44:00
3,13,WRO_TSF,2022-08-20,25.0,2022-08-06 22:44:00
4,15,WRO_TSF,2022-08-22,30.0,2022-08-06 22:44:00
