,trace_id,flight,departure_date,price,timestamp
5,16,WRO_TSF,2022-08-23,28.0,2022-08-06 22:44:00
6,19,WRO_TSF,2022-08-26,60.0,2022-08-06 22:44:00
7,1,WRO_TSF,2022-08-08,37.0,2022-08-06 22:44:00
8,2,WRO_TSF,2022-08-09,36.0,2022-08-06 22:44:00
9,5,WRO_TSF,2022-08-12,50.0,2022-08-06 22:44:00
10,6,WRO_TSF,2022-08-13,55.0,2022-08-06 22:44:00
11,8,WRO_TSF,2022-08-15,40.0,2022-08-06 22:44:00
12,9,WRO_TSF,2022-08-16,36.0,2022-08-06 22:44:00
13,20,WRO_TSF,2022-08-27,49.0,2022-08-06 22:44:00
0,23,TSF_WMI,2022-08-29,87.0,2022-08-06 22:44:00
1,11,TSF_WMI,2022-08-18,58.0,2022-08-06 22:44:00
2,12,TSF_WMI,2022-08-19,45.0,2022-08-06 22:44:00
3,15,TSF_WMI,2022-08-22,85.0,2022-08-06 22:44:00
4,18,TSF_WMI,2022-08-25,48.0,2022-08-06 22:44:00
5,19,TSF_WMI,2022-08-26,48.0,2022-08-06 22:44:00
0,11,WMI_TSF,2022-08-18,40.0,2022-08-06 22:44:00
1,22,WMI_TSF,2022-08-29,30.0,2022-08-06 22:44:00
2,12,WMI_TSF,2022-08-19,56.0,2022-08-06 22:44:00
3,15,WMI_TSF,2022-08-22,85.0,2022-08-06 22:44:00
4,18,WMI_TSF,2022-08-25,72.0,2022-08-06 22:44:00
5,19,WMI_TSF,2022-08-26,60.0,2022-08-06 22:44:00
6,1,WMI_TSF,2022-08-08,37.0,2022-08-06 22:44:00
7,4,WMI_TSF,2022-08-11,37.0,2022-08-06 22:44:00
8,5,WMI_TSF,2022-08-12,37.0,2022-08-06 22:44:00
9,8,WMI_TSF,2022-08-15,53.0,2022-08-06 22:44:00
0,23,TSF_BER,2022-08-26,93.0,2022-08-06 22:44:00
1,24,TSF_BER,2022-08-27,79.0,2022-08-06 22:44:00
3,26,TSF_BER,2022-08-29,48.0,2022-08-06 22:44:00
4,27,TSF_BER,2022-08-30,20.0,2022-08-06 22:44:00
5,29,TSF_BER,2022-08-31,56.0,2022-08-06 22:44:00
12,19,TSF_BER,2022-08-23,89.0,2022-08-06 22:44:00
21,9,TSF_BER,2022-08-16,98.0,2022-08-06 22:44:00
22,20,TSF_BER,2022-08-24,88.0,2022-08-06 22:44:00
23,21,TSF_BER,2022-08-25,89.0,2022-08-06 22:44:00
0,22,BER_TSF,2022-08-24,79.0,2022-08-06 22:44:00
1,23,BER_TSF,2022-08-25,79.0,2022-08-06 22:44:00
2,24,BER_TSF,2022-08-26,85.0,2022-08-06 22:44:00
4,27,BER_TSF,2022-08-28,67.0,2022-08-06 22:44:00
6,30,BER_TSF,2022-08-30,49.0,2022-08-06 22:44:00
7,31,BER_TSF,2022-08-31,89.0,2022-08-06 22:44:00
8,10,BER_TSF,2022-08-14,94.0,2022-08-06 22:44:00
10,12,BER_TSF,2022-08-16,57.0,2022-08-06 22:44:00
11,13,BER_TSF,2022-08-17,68.0,2022-08-06 22:44:00
12,14,BER_TSF,2022-08-18,80.0,2022-08-06 22:44:00
13,15,BER_TSF,2022-08-19,79.0,2022-08-06 22:44:00
20,5,BER_TSF,2022-08-10,78.0,2022-08-06 22:44:00
21,7,BER_TSF,2022-08-11,79.0,2022-08-06 22:44:00
23,9,BER_TSF,2022-08-13,80.0,2022-08-06 22:44:00
24,21,BER_TSF,2022-08-23,93.0,2022-08-06 22:44:00
0,22,TSF_HHN,2022-08-29,29.0,2022-08-06 22:44:00
1,12,TSF_HHN,2022-08-19,66.0,2022-08-06 22:44:00
2,15,TSF_HHN,2022-08-22,72.0,2022-08-06 22:44:00
3,19,TSF_HHN,2022-08-26,48.0,2022-08-06 22:44:00
0,23,HHN_TSF,2022-08-29,20.0,2022-08-06 22:44:00
1,13,HHN_TSF,2022-08-19,90.0,2022-08-06 22:44:00
4,6,HHN_TSF,2022-08-12,72.0,2022-08-06 22:44:00
6,20,HHN_TSF,2022-08-26,37.0,2022-08-06 22:44:00
0,12,TSF_BUD,2022-08-20,42.0,2022-08-06 22:44:00
1,23,TSF_BUD,2022-08-31,22.0,2022-08-06 22:44:00
2,13,TSF_BUD,2022-08-21,22.0,2022-08-06 22:44:00
3,16,TSF_BUD,2022-08-24,44.0,2022-08-06 22:44:00
4,19,TSF_BUD,2022-08-27,33.0,2022-08-06 22:44:00
6,5,TSF_BUD,2022-08-13,67.0,2022-08-06 22:44:00
8,9,TSF_BUD,2022-08-17,77.0,2022-08-06 22:44:00
9,20,TSF_BUD,2022-08-28,34.0,2022-08-06 22:44:00
0,24,BUD_TSF,2022-08-31,53.0,2022-08-06 22:44:00
2,13,BUD_TSF,2022-08-20,78.0,2022-08-06 22:44:00
3,14,BUD_TSF,2022-08-21,78.0,2022-08-06 22:44:00
4,17,BUD_TSF,2022-08-24,71.0,2022-08-06 22:44:00
5,0,BUD_TSF,2022-08-07,60.0,2022-08-06 22:44:00
6,3,BUD_TSF,2022-08-10,24.0,2022-08-06 22:44:00
7,6,BUD_TSF,2022-08-13,26.0,2022-08-06 22:44:00
8,7,BUD_TSF,2022-08-14,67.0,2022-08-06 22:44:00
9,20,BUD_TSF,2022-08-27,46.0,2022-08-06 22:44:00
10,21,BUD_TSF,2022-08-28,46.0,2022-08-06 22:44:00
0,23,TSF_PFO,2022-08-28,23.0,2022-08-06 22:45:00
1,14,TSF_PFO,2022-08-19,82.0,2022-08-06 22:45:00
2,16,TSF_PFO,2022-08-21,63.0,2022-08-06 22:45:00
6,21,TSF_PFO,2022-08-26,58.0,2022-08-06 22:45:00
3,0,PFO_TSF,2022-08-07,71.0,2022-08-06 22:45:00
4,5,PFO_TSF,2022-08-12,80.0,2022-08-06 22:45:00
6,21,PFO_TSF,2022-08-26,96.0,2022-08-06 22:45:00
0,11,TSF_SJJ,2022-08-18,25.0,2022-08-06 22:45:00
1,14,TSF_SJJ,2022-08-21,25.0,2022-08-06 22:45:00
2,18,TSF_SJJ,2022-08-25,25.0,2022-08-06 22:45:00
4,4,TSF_SJJ,2022-08-11,50.0,2022-08-06 22:45:00
5,7,TSF_SJJ,2022-08-14,40.0,2022-08-06 22:45:00
6,21,TSF_SJJ,2022-08-28,25.0,2022-08-06 22:45:00
0,14,SJJ_TSF,2022-08-25,38.0,2022-08-06 22:45:00
1,17,SJJ_TSF,2022-08-28,43.0,2022-08-06 22:45:00
2,0,SJJ_TSF,2022-08-07,61.0,2022-08-06 22:45:00
3,4,SJJ_TSF,2022-08-11,26.0,2022-08-06 22:45:00
4,6,SJJ_TSF,2022-08-14,35.0,2022-08-06 22:45:00
5,8,SJJ_TSF,2022-08-18,35.0,2022-08-06 22:45:00
6,10,SJJ_TSF,2022-08-21,56.0,2022-08-06 22:45:00
0,24,TSF_SKP,2022-08-30,25.0,2022-08-06 22:45:00
1,10,TSF_SKP,2022-08-16,70.0,2022-08-06 22:45:00
2,14,TSF_SKP,2022-08-20,35.0,2022-08-06 22:45:00
3,17,TSF_SKP,2022-08-23,25.0,2022-08-06 22:45:00
6,21,TSF_SKP,2022-08-27,25.0,2022-08-06 22:45:00
0,22,TSF_CRL,2022-08-29,39.0,2022-08-06 22:45:00
1,23,TSF_CRL,2022-08-30,24.0,2022-08-06 22:45:00
2,24,TSF_CRL,2022-08-31,33.0,2022-08-06 22:45:00
3,10,TSF_CRL,2022-08-18,67.0,2022-08-06 22:45:00
4,11,TSF_CRL,2022-08-19,96.0,2022-08-06 22:45:00
5,12,TSF_CRL,2022-08-20,84.0,2022-08-06 22:45:00
6,13,TSF_CRL,2022-08-21,88.0,2022-08-06 22:45:00
7,14,TSF_CRL,2022-08-22,64.0,2022-08-06 22:45:00
8,15,TSF_CRL,2022-08-23,74.0,2022-08-06 22:45:00
9,16,TSF_CRL,2022-08-24,61.0,2022-08-06 22:45:00
10,17,TSF_CRL,2022-08-25,56.0,2022-08-06 22:45:00
11,18,TSF_CRL,2022-08-26,58.0,2022-08-06 22:45:00
12,19,TSF_CRL,2022-08-27,73.0,2022-08-06 22:45:00
21,8,TSF_CRL,2022-08-16,77.0,2022-08-06 22:45:00
0,11,CRL_TSF,2022-08-19,22.0,2022-08-06 22:45:00
1,22,CRL_TSF,2022-08-30,15.0,2022-08-06 22:45:00
2,12,CRL_TSF,2022-08-20,15.0,2022-08-06 22:45:00
3,23,CRL_TSF,2022-08-31,15.0,2022-08-06 22:45:00
4,13,CRL_TSF,2022-08-21,30.0,2022-08-06 22:45:00
5,14,CRL_TSF,2022-08-22,36.0,2022-08-06 22:45:00
6,15,CRL_TSF,2022-08-23,17.0,2022-08-06 22:45:00
7,16,CRL_TSF,2022-08-24,15.0,2022-08-06 22:45:00
8,17,CRL_TSF,2022-08-25,15.0,2022-08-06 22:45:00
9,18,CRL_TSF,2022-08-26,16.0,2022-08-06 22:45:00
10,19,CRL_TSF,2022-08-27,16.0,2022-08-06 22:45:00
11,0,CRL_TSF,2022-08-08,43.0,2022-08-06 22:45:00
12,1,CRL_TSF,2022-08-09,36.0,2022-08-06 22:45:00
13,2,CRL_TSF,2022-08-10,26.0,2022-08-06 22:45:00
14,3,CRL_TSF,2022-08-11,18.0,2022-08-06 22:45:00
15,4,CRL_TSF,2022-08-12,57.0,2022-08-06 22:45:00
16,5,CRL_TSF,2022-08-13,28.0,2022-08-06 22:45:00
17,6,CRL_TSF,2022-08-14,15.0,2022-08-06 22:45:00
18,7,CRL_TSF,2022-08-15,22.0,2022-08-06 22:45:00
19,8,CRL_TSF,2022-08-16,16.0,2022-08-06 22:45:00
20,9,CRL_TSF,2022-08-17,17.0,2022-08-06 22:45:00
21,20,CRL_TSF,2022-08-28,24.0,2022-08-06 22:45:00
22,10,CRL_TSF,2022-08-18,15.0,2022-08-06 22:45:00
23,21,CRL_TSF,2022-08-29,17.0,2022-08-06 22:45:00
0,22,TSF_EDI,2022-08-26,53.0,2022-08-06 22:45:00
1,25,TSF_EDI,2022-08-29,54.0,2022-08-06 22:45:00
2,13,TSF_EDI,2022-08-19,80.0,2022-08-06 22:45:00
3,17,TSF_EDI,2022-08-22,59.0,2022-08-06 22:45:00
0,23,EDI_TSF,2022-08-29,76.0,2022-08-06 22:46:00
2,16,EDI_TSF,2022-08-22,93.0,2022-08-06 22:46:00
3,0,EDI_TSF,2022-08-08,48.0,2022-08-06 22:46:00
4,4,EDI_TSF,2022-08-12,61.0,2022-08-06 22:46:00
1,11,TSF_BRS,2022-08-18,65.0,2022-08-06 22:46:00
2,13,TSF_BRS,2022-08-20,44.0,2022-08-06 22:46:00
8,4,TSF_BRS,2022-08-11,95.0,2022-08-06 22:46:00
9,6,TSF_BRS,2022-08-13,80.0,2022-08-06 22:46:00
12,20,TSF_BRS,2022-08-27,65.0,2022-08-06 22:46:00
0,23,BRS_TSF,2022-08-30,21.0,2022-08-06 22:46:00
1,11,BRS_TSF,2022-08-18,46.0,2022-08-06 22:46:00
2,13,BRS_TSF,2022-08-20,45.0,2022-08-06 22:46:00
3,14,BRS_TSF,2022-08-21,63.0,2022-08-06 22:46:00
4,16,BRS_TSF,2022-08-23,70.0,2022-08-06 22:46:00
5,18,BRS_TSF,2022-08-25,35.0,2022-08-06 22:46:00
6,1,BRS_TSF,2022-08-09,36.0,2022-08-06 22:46:00
8,6,BRS_TSF,2022-08-13,51.0,2022-08-06 22:46:00
9,7,BRS_TSF,2022-08-14,93.0,2022-08-06 22:46:00
10,9,BRS_TSF,2022-08-16,42.0,2022-08-06 22:46:00
11,20,BRS_TSF,2022-08-27,81.0,2022-08-06 22:46:00
12,21,BRS_TSF,2022-08-28,40.0,2022-08-06 22:46:00
11,6,TSF_MAN,2022-08-13,93.0,2022-08-06 22:46:00
0,22,MAN_TSF,2022-08-27,98.0,2022-08-06 22:46:00
1,24,MAN_TSF,2022-08-28,86.0,2022-08-06 22:46:00
2,27,MAN_TSF,2022-08-30,60.0,2022-08-06 22:46:00
3,10,MAN_TSF,2022-08-16,93.0,2022-08-06 22:46:00
4,12,MAN_TSF,2022-08-18,91.0,2022-08-06 22:46:00
5,14,MAN_TSF,2022-08-20,55.0,2022-08-06 22:46:00
6,15,MAN_TSF,2022-08-21,80.0,2022-08-06 22:46:00
7,17,MAN_TSF,2022-08-23,56.0,2022-08-06 22:46:00
9,5,MAN_TSF,2022-08-11,92.0,2022-08-06 22:46:00
10,7,MAN_TSF,2022-08-13,81.0,2022-08-06 22:46:00
11,8,MAN_TSF,2022-08-14,81.0,2022-08-06 22:46:00
1,26,TSF_EMA,2022-08-31,99.0,2022-08-06 22:46:00
2,10,TSF_EMA,2022-08-17,75.0,2022-08-06 22:46:00
3,12,TSF_EMA,2022-08-19,84.0,2022-08-06 22:46:00
5,17,TSF_EMA,2022-08-24,94.0,2022-08-06 22:46:00
8,3,TSF_EMA,2022-08-10,78.0,2022-08-06 22:46:00
0,23,EMA_TSF,2022-08-29,47.0,2022-08-06 22:46:00
1,25,EMA_TSF,2022-08-31,24.0,2022-08-06 22:46:00
3,12,EMA_TSF,2022-08-17,43.0,2022-08-06 22:46:00
4,14,EMA_TSF,2022-08-19,69.0,2022-08-06 22:46:00
5,17,EMA_TSF,2022-08-22,53.0,2022-08-06 22:46:00
6,19,EMA_TSF,2022-08-24,33.0,2022-08-06 22:46:00
10,21,EMA_TSF,2022-08-26,90.0,2022-08-06 22:46:00
0,22,TSF_BOD,2022-08-26,82.0,2022-08-06 22:46:00
1,25,TSF_BOD,2022-08-29,66.0,2022-08-06 22:46:00
0,23,BOD_TSF,2022-08-29,18.0,2022-08-06 22:46:00
1,13,BOD_TSF,2022-08-19,66.0,2022-08-06 22:46:00
2,16,BOD_TSF,2022-08-22,53.0,2022-08-06 22:46:00
3,1,BOD_TSF,2022-08-08,85.0,2022-08-06 22:46:00
4,5,BOD_TSF,2022-08-12,61.0,2022-08-06 22:46:00
6,20,BOD_TSF,2022-08-26,15.0,2022-08-06 22:46:00
1,24,TSF_BVA,2022-08-29,85.0,2022-08-06 22:46:00
2,25,TSF_BVA,2022-08-30,75.0,2022-08-06 22:46:00
3,27,TSF_BVA,2022-08-31,90.0,2022-08-06 22:46:00
10,16,TSF_BVA,2022-08-22,89.0,2022-08-06 22:46:00
11,17,TSF_BVA,2022-08-23,92.0,2022-08-06 22:46:00
19,6,TSF_BVA,2022-08-12,85.0,2022-08-06 22:46:00
23,20,TSF_BVA,2022-08-26,92.0,2022-08-06 22:46:00
0,11,BVA_TSF,2022-08-19,52.0,2022-08-06 22:46:00
1,22,BVA_TSF,2022-08-30,15.0,2022-08-06 22:46:00
2,12,BVA_TSF,2022-08-20,75.0,2022-08-06 22:46:00
3,23,BVA_TSF,2022-08-31,13.0,2022-08-06 22:46:00
4,13,BVA_TSF,2022-08-21,24.0,2022-08-06 22:46:00
5,14,BVA_TSF,2022-08-22,37.0,2022-08-06 22:46:00
6,15,BVA_TSF,2022-08-23,27.0,2022-08-06 22:46:00
7,16,BVA_TSF,2022-08-24,16.0,2022-08-06 22:46:00
8,17,BVA_TSF,2022-08-25,20.0,2022-08-06 22:46:00
9,18,BVA_TSF,2022-08-26,15.0,2022-08-06 22:46:00
10,19,BVA_TSF,2022-08-27,32.0,2022-08-06 22:46:00
11,0,BVA_TSF,2022-08-08,87.0,2022-08-06 22:46:00
12,1,BVA_TSF,2022-08-09,64.0,2022-08-06 22:46:00
13,2,BVA_TSF,2022-08-10,60.0,2022-08-06 22:46:00
14,3,BVA_TSF,2022-08-11,48.0,2022-08-06 22:46:00
16,5,BVA_TSF,2022-08-13,60.0,2022-08-06 22:46:00
17,6,BVA_TSF,2022-08-14,67.0,2022-08-06 22:46:00
18,7,BVA_TSF,2022-08-15,81.0,2022-08-06 22:46:00
19,8,BVA_TSF,2022-08-16,61.0,2022-08-06 22:46:00
20,9,BVA_TSF,2022-08-17,46.0,2022-08-06 22:46:00
21,20,BVA_TSF,2022-08-28,16.0,2022-08-06 22:46:00
22,10,BVA_TSF,2022-08-18,48.0,2022-08-06 22:46:00
23,21,BVA_TSF,2022-08-29,14.0,2022-08-06 22:46:00
0,23,TSF_OPO,2022-08-30,65.0,2022-08-06 22:46:00
1,13,TSF_OPO,2022-08-20,60.0,2022-08-06 22:46:00
2,16,TSF_OPO,2022-08-23,52.0,2022-08-06 22:46:00
5,9,TSF_OPO,2022-08-16,97.0,2022-08-06 22:46:00
6,20,TSF_OPO,2022-08-27,54.0,2022-08-06 22:46:00
0,22,TSF_TIA,2022-08-24,40.0,2022-08-06 22:46:00
1,23,TSF_TIA,2022-08-25,40.0,2022-08-06 22:46:00
2,24,TSF_TIA,2022-08-26,38.0,2022-08-06 22:46:00
3,25,TSF_TIA,2022-08-27,45.0,2022-08-06 22:46:00
4,27,TSF_TIA,2022-08-29,55.0,2022-08-06 22:46:00
5,28,TSF_TIA,2022-08-30,40.0,2022-08-06 22:46:00
6,29,TSF_TIA,2022-08-31,40.0,2022-08-06 22:46:00
12,18,TSF_TIA,2022-08-20,81.0,2022-08-06 22:46:00
19,20,TSF_TIA,2022-08-22,55.0,2022-08-06 22:46:00
20,21,TSF_TIA,2022-08-23,40.0,2022-08-06 22:46:00
11,1,TIA_TSF,2022-08-08,80.0,2022-08-06 22:46:00
12,2,TIA_TSF,2022-08-09,70.0,2022-08-06 22:46:00
13,3,TIA_TSF,2022-08-10,77.0,2022-08-06 22:46:00
14,4,TIA_TSF,2022-08-11,80.0,2022-08-06 22:46:00
0,25,TSF_PRG,2022-08-29,61.0,2022-08-06 22:47:00
1,13,TSF_PRG,2022-08-19,81.0,2022-08-06 22:47:00
0,22,PRG_TSF,2022-08-29,14.0,2022-08-06 22:47:00
1,12,PRG_TSF,2022-08-19,84.0,2022-08-06 22:47:00
2,15,PRG_TSF,2022-08-22,61.0,2022-08-06 22:47:00
4,1,PRG_TSF,2022-08-08,90.0,2022-08-06 22:47:00
5,5,PRG_TSF,2022-08-12,95.0,2022-08-06 22:47:00
6,8,PRG_TSF,2022-08-15,90.0,2022-08-06 22:47:00
12,36,TSF_DUB,2022-08-30,66.0,2022-08-06 22:47:00
13,37,TSF_DUB,2022-08-31,74.0,2022-08-06 22:47:00
15,18,TSF_DUB,2022-08-19,83.0,2022-08-06 22:47:00
0,23,DUB_TSF,2022-08-24,60.0,2022-08-06 22:47:00
1,25,DUB_TSF,2022-08-25,45.0,2022-08-06 22:47:00
2,26,DUB_TSF,2022-08-26,70.0,2022-08-06 22:47:00
3,28,DUB_TSF,2022-08-27,96.0,2022-08-06 22:47:00
4,29,DUB_TSF,2022-08-28,70.0,2022-08-06 22:47:00
5,31,DUB_TSF,2022-08-29,76.0,2022-08-06 22:47:00
6,10,DUB_TSF,2022-08-16,60.0,2022-08-06 22:47:00
7,33,DUB_TSF,2022-08-30,52.0,2022-08-06 22:47:00
8,12,DUB_TSF,2022-08-17,63.0,2022-08-06 22:47:00
9,34,DUB_TSF,2022-08-31,49.0,2022-08-06 22:47:00
10,14,DUB_TSF,2022-08-18,55.0,2022-08-06 22:47:00
11,16,DUB_TSF,2022-08-19,70.0,2022-08-06 22:47:00
13,19,DUB_TSF,2022-08-21,70.0,2022-08-06 22:47:00
14,0,DUB_TSF,2022-08-07,72.0,2022-08-06 22:47:00
15,1,DUB_TSF,2022-08-08,52.0,2022-08-06 22:47:00
16,3,DUB_TSF,2022-08-09,52.0,2022-08-06 22:47:00
17,4,DUB_TSF,2022-08-10,40.0,2022-08-06 22:47:00
18,5,DUB_TSF,2022-08-11,30.0,2022-08-06 22:47:00
19,6,DUB_TSF,2022-08-12,40.0,2022-08-06 22:47:00
20,7,DUB_TSF,2022-08-13,74.0,2022-08-06 22:47:00
21,8,DUB_TSF,2022-08-14,45.0,2022-08-06 22:47:00
22,9,DUB_TSF,2022-08-15,37.0,2022-08-06 22:47:00
23,20,DUB_TSF,2022-08-22,79.0,2022-08-06 22:47:00
24,21,DUB_TSF,2022-08-23,70.0,2022-08-06 22:47:00
1,25,TSF_RIX,2022-08-30,47.0,2022-08-06 22:47:00
2,14,TSF_RIX,2022-08-20,80.0,2022-08-06 22:47:00
3,19,RIX_TSF,2022-08-27,82.0,2022-08-06 22:47:00
5,5,RIX_TSF,2022-08-13,81.0,2022-08-06 22:47:00
6,8,RIX_TSF,2022-08-16,80.0,2022-08-06 22:47:00
0,22,TSF_EIN,2022-08-30,65.0,2022-08-06 22:47:00
2,15,TSF_EIN,2022-08-23,70.0,2022-08-06 22:47:00
3,17,TSF_EIN,2022-08-25,75.0,2022-08-06 22:47:00
7,8,TSF_EIN,2022-08-16,82.0,2022-08-06 22:47:00
9,10,TSF_EIN,2022-08-18,91.0,2022-08-06 22:47:00
0,11,EIN_TSF,2022-08-18,49.0,2022-08-06 22:47:00
1,23,EIN_TSF,2022-08-30,20.0,2022-08-06 22:47:00
2,14,EIN_TSF,2022-08-21,43.0,2022-08-06 22:47:00
3,16,EIN_TSF,2022-08-23,28.0,2022-08-06 22:47:00
4,18,EIN_TSF,2022-08-25,31.0,2022-08-06 22:47:00
6,2,EIN_TSF,2022-08-09,49.0,2022-08-06 22:47:00
7,4,EIN_TSF,2022-08-11,32.0,2022-08-06 22:47:00
8,7,EIN_TSF,2022-08-14,20.0,2022-08-06 22:47:00
9,9,EIN_TSF,2022-08-16,21.0,2022-08-06 22:47:00
10,21,EIN_TSF,2022-08-28,28.0,2022-08-06 22:47:00
